ID;Coordenacao;Associacao;Municipio;Interessado;Valor;Objeto;Modalidade;Status;Observacoes;Numero Emenda;SGPE;Data da publicacao;Data do PGTO/Troca;Observacoes da publicacao;Forma de transferencia
188;ALTO VALE;AMAVI;RIO DO CAMPO;FABRICIO CAPSTRANO;R$ 200.000,00;VEÍCULO DE TRANSPORTE DE PASSAGEIROS COM 14 LUGARES, FUNDO MUNICIPAL DE SAÚDE;TEV 25 10mi GOV;PRONTO;;;SCC 9320/2025;;;;
187;AMESC;AMESC;PRAIA GRANDE;RODRIGO;R$ 400.000,00;VEÍCULO TIPO VAN PARA TRANSPORTE DE PACIENTES;TEV 25 10mi GOV;PAGO;;;SCC 9183/2025;;;;
186;SERRA;AMURC;PONTE ALTA DO NORTE;MARIANE CALOMENO;R$ 100.000,00;CASTRAÇÃO ANIMAL;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9596/2025;;;;
185;ALTO VALE;AMAVI;PETROLÂNDIA;MARCELO MEDEIROS;R$ 100.000,00;EQUIPAMENTOS AGRICOLAS;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9587/2025;;;;
184;AMUREL;AMUREL;PEDRAS GRANDES;TEA;R$ 110.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;PAGO;;;SCC 10315/2025;;;;
183;AMESC;AMESC;PASSO DE TORRES;PAULINHO GAITEIRO;R$ 400.000,00;INVESTIMENTO EM INFRAESTRUTURA;TEV 25 10mi GOV;PAGO;;;SCC 10247/2025;;;;
182;AMREC;AMREC;ORLEANS;TEA;R$ 240.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;EM ANÁLISE;;;SCC 9964/2025;;;;
181;AMREC;AMREC;MORRO DA FUMAÇA;EDUARDO GUOLLO;R$ 500.000,00;MACRODRENAGEM NA MARGEM DIREITA DA AVENIDA JOÃO NICOLAU DE SOUZA;TEV 25 10mi GOV;PAGO;;;SCC 10394/2025;;;;
180;AMESC;AMESC;JACINTO MACHADO;TEA;R$ 300.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;PAGO;;;SCC 8702/2025;;;;
179;ALTO VALE;AMAVI;ITUPORANGA;GEISON KURTZ;R$ 950.000,00;INVESTIMENTO EM INFRAESTRUTURA;TEV 25 10mi GOV;PAGO PARCIAL;;;SCC 9125/2025;;;;
178;LITORAL NORTE;AMFRI;ITAPEMA;PROF GABI;R$ 100.000,00;AMPLIAÇÃO DO CENTRO DE CONVIVENCIA DO IDOSO DO BAIRRO MEIA PRAIA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 10208/2025;;;;
177;ALTO VALE;AMAVI;IMBUIA;RONALDO;R$ 200.000,00;ABRIGO PARA ANIMAIS EM SITUAÇÃO DE RUA;TEV 25 10mi GOV;PUBLICADO;;;SCC 9810/2025;;;;
176;AMUREL;AMUREL;GRAVATAL;TEA;R$ 210.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;EM ANÁLISE;;;SCC 9439/2025;;;;
175;AMUREL;AMUREL;GRAVATAL;IGOR;R$ 400.000,00;RECUPERAÇÃO E MANUTENÇÃO DAS ESTRADAS VICINAIS;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9438/2025;;;;
174;AMUREL;AMUREL;GRAVATAL;CLEI;R$ 400.000,00;PAVIMENTAÇÃO AUGUSTO VERONEZ, ALMERINDA LUNARDI MACHADO, JOAO MANOEL MENDES;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9380/2025;;;;
173;AMUREL;AMUREL;GAROPABA;JUNIOR;R$ 500.000,00;PAVIMENTAÇÃO DE RUA PAVIMENTAÇÃO DE TRECHO DA RODOVIA ADILIO INÁCIO DE ABREU;TEV 25 10mi GOV;PAGO;;;SCC 9053/2025;;;;
172;AMUREL;AMUREL;CAPIVARI DE BAIXO;CLAUDIR;R$ 300.000,00;AQUISIÇÃO DE VEÍCULO DESTINADO À SAÚDE;TEV 25 10mi GOV;PAGO;;;SCC 10011/2025;;;;
171;AMUREL;AMUREL;CAPIVARI DE BAIXO;FELIPE ALVES;R$ 300.000,00;CONSTRUÇÃO DE PRAÇA NO BAIRRO SANTA LÚCIA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 11205/2025;;;;
170;AMUREL;AMUREL;CAPIVARI DE BAIXO;JAPA;R$ 300.000,00;CONSTRUÇÃO DE GALPÃO PARA GARAGEM DE VEÍCULOS E MÁQUINAS NA NOVA SECRETARIA DE OBRAS;TEV 25 10mi GOV;SOLICITADO TROCA;;;SCC 12374/2025 / substituição do SCC 11209/2025;;;;
169;AMUREL;AMUREL;BRAÇO DO NORTE;TEA;R$ 180.000,00;REABILITAÇÃO ATRAVÉS DE EQUOTERAPIA E TERAPIA OCUPACIONAL PARA PESSOAS COM TEA;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9553/2025;;;;
168;AMUREL;AMUREL;BRAÇO DO NORTE;DUDA;R$ 400.000,00;AQUISIÇÃO DE 2 TRATORES AGRÍCOLAS;TEV 25 10mi GOV;PRONTO;;;SCC 9690/2025;;;;
167;LITORAL NORTE;GRANFPOLIS;ANTÔNIO CARLOS;EDNEI;R$ 500.000,00;CONSTRUÇÃO DE UMA PONTE SOBRE O RIO BIGUAÇU;TEV 25 10mi GOV;AGUARDANDO DOCUMENTAÇÃO;;;SCC 9319/2025;;;;
166;ALTO VALE;AMAVI;AGRONÔMICA;NEI RODRIGUES;R$ 300.000,00;AMPLIAÇÃO DA MALHA VIÁRIA DE ESTRADAS RURAIS E ADEQUAÇÃO DE TRAFEGABILIDADE;TEV 25 10mi GOV;PRONTO;;;SCC 9035/2025;;;;
165;ALTO VALE;AMAVI;WITMARSUM;PAULI;R$ 150.000,00;AQUISIÇÃO DE MÁQUINA DE USINAGEM TRANSPORTÁVEL NOVA;TEV 25 5mi JG;PUBLICADO;;;SCC 8087/2025;;;;
164;AMUREL;AMUREL;SÃO LUDGERO;ELDER;R$ 200.000,00;SOLICITADO TROCA -> INVESTIMENTOS PARA EDUCAÇÃO (ERA P/ REFORMA DA ESCOLA DE ENSINO FUNDAMENTAL HENRIQUE BUSS);TEV 25 5mi JG;SOLICITADO TROCA;;;SCC 5707/2025;;;;
163;AMREC;AMREC;ORLEANS;FERNANDO CRUZETTA;R$ 600.000,00;PAVIMENTAÇÃO DA ESTRADA GERAL BARRACÃO, EXTENSÃO DE 700 METROS (600 MIL PEPE + 600 MIL ZÉ MILTON);TEV 25 5mi JG;PAGO PARCIAL;;;SCC 5812/2025;;;;
162;AMREC;AMREC;NOVA VENEZA;GOGA;R$ 250.000,00;MELHORIAS NA INFRAESTRUTURA DO GINÁSIO DE ESPORTES ALFREDO BORTOLUZZI;TEV 25 5mi JG;PAGO;;;SCC 5831/2025;;;;
161;AMREC;AMREC;LAURO MÜLLER;VALDIR FONTANELLA;R$ 400.000,00;AQUISIÇÃO DE 01 CAMINHÃO COMPACTADOR DE COLETA DE LIXO PARA SECRETARIA DE OBRAS;TEV 25 5mi JG;PAGO;;;SCC 5885/2025;;;;
160;AMUREL;AMUREL;LAGUNA;FERNANDINHO;R$ 400.000,00;PAVIMENTAÇÃO 350M DA ESTRADA GERAL DO BAIRRO NOVA FAZENDA;TEV 25 5mi JG;AGUARDANDO DOCUMENTAÇÃO;;;SCC 7695/2025;;;;
159;AMESC;AMESC;JACINTO MACHADO;GRASI EMERICH;R$ 400.000,00;AQUISIÇÃO DE EQUIPAMENTOS DE ENDOSCOPIA PARA SECRETARIA DE SAÚDE;TEV 25 5mi JG;PUBLICADO;;;SCC 5271/2025;;;;
158;AMUREL;AMUREL;GRÃO-PARÁ;JANIR OENNING;R$ 150.000,00;CONSTRUÇÃO DE CENTRO DOS IDOSOS NO DISTRITO DE AIURÊ;TEV 25 5mi JG;PUBLICADO;;;SCC 7676/2025;;;;
157;AMUREL;AMUREL;GAROPABA;JUNIOR;R$ 1.000.000,00;PAVIMENTAÇÃO DE VIAS NO MUNICÍPIO;TEV 25 5mi JG;PAGO;;;SCC 34/2026;;;;
156;AMREC;AMREC;CRICIÚMA;MIRI;R$ 400.000,00;CONSULTAS E EXAMES EM OFTALMOLOGIA PARA OS USUÁRIOS DO SUS;TEV 25 5mi JG;AGUARDANDO DOCUMENTAÇÃO;;;SCC 7856/2025;;;;
155;AMREC;AMREC;COCAL DO SUL;GIOVANA GALATO;R$ 600.000,00;AQUISIÇÃO DE EQUIPAMENTOS E MOBÍLIAS PARA USO NO PRONTO ATENDIMENTO;TEV 25 5mi JG;AGUARDANDO DOCUMENTAÇÃO;;;SCC 7829/2025;;;;
154;AMUREL;AMUREL;BRAÇO DO NORTE;DUDA;R$ 500.000,00;AQUISIÇÃO DE CAMINHÃO 6 X 4, COM CAÇAMBA BASCULANTE;TEV 25 5mi JG;PRONTO;;;SCC 5507/2025;;;;
153;LITORAL NORTE;GRANFPOLIS;SÃO JOSÉ;FELIPE GOEDERT (BATATA);R$ 700.000,00;INFRAESTRUTURA - MANUTENÇÃO DE VIAS MUNICIPAIS;TEV 25 2mi MN;ARQUIVADO;;;SCC 4610/2025;;;;
152;AMUREL;AMUREL;SANGÃO;CASTILHO;R$ 600.000,00;EDUCAÇÃO - CONSTRUÇÃO NCE - NÚCLEO DE COOPERAÇÃO EDUCACIONAL;TEV 25 2mi MN;PAGO;;;SCC 4268/2025;;;;
151;AMUREL;AMUREL;PEDRAS GRANDES;TEA;R$ 150.000,00;SAÚDE - REABILITAÇÃO DE PESSOAS COM ESPECTRO AUTISTA ATRAVÉS DE EQUOTERAPIA;TEV 25 2mi MN;AGUARDANDO DOCUMENTAÇÃO;;;SCC 4495/2025;;;;
150;AMREC;AMREC;ORLEANS;TEA;R$ 150.000,00;SAÚDE - REABILITAÇÃO DE PESSOAS COM ESPECTRO AUTISTA ATRAVÉS DE EQUOTERAPIA;TEV 25 2mi MN;EM ANÁLISE;;;SCC 4615/2025;;;;
149;AMUREL;AMUREL;LAGUNA;TEA;R$ 250.000,00;SAÚDE - REABILITAÇÃO DE PESSOAS COM ESPECTRO AUTISTA ATRAVÉS DE EQUOTERAPIA;TEV 25 2mi MN;AGUARDANDO DOCUMENTAÇÃO;;;SCC 4480/2025;;;;
148;AMUREL;AMUREL;GRAVATAL;TEA;R$ 150.000,00;SAÚDE - REABILITAÇÃO DE PESSOAS COM ESPECTRO AUTISTA ATRAVÉS DE EQUOTERAPIA;TEV 25 2mi MN;AGUARDANDO DOCUMENTAÇÃO;;;SCC 4467/2025;;;;
147;ALTO VALE;AMAVI;VITOR MEIRELES;GREISON;R$ 100.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
146;AMREC;AMREC;URUSSANGA;AMILTON;R$ 150.000,00;AQUISIÇÃO DE MOBILIÁRIOS E EQUIPAMENTOS PARA A ASSOCIAÇÃO AMICI DELLA POLENTA (era reforma da sede da associação);IMPOSITIVA 2024/2;SOLICITADO TROCA;;;SCC 5323/2025;;;;
145;AMUREL;AMUREL;TUBARÃO;PADRE EDSON;R$ 150.000,00;AQUISIÇAO MOBILIA E EQUIP DE SOM E VIDEO ORQUESTRA SANTA TERESINHA DO MENINO JESUS;IMPOSITIVA 2024/2;EM ANÁLISE;;;SCC 5319/2025;;;;
144;MEIO-OESTE;AMMOC;TREZE TÍLIAS;CUCO;R$ 100.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
143;AMREC;AMREC;TREVISO;LU POSSOLI;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024/2;PAGO;;;;;;;
142;AMESC;AMESC;TIMBÉ DO SUL;BELINHA;R$ 100.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
141;AMESC;AMESC;SÃO JOÃO DO SUL;FILIPE FARINHA;R$ 100.000,00;AQUISIÇAO DE EQUIPAMENTOS AGRICOLAS;IMPOSITIVA 2024/2;PAGO;;;;;;;
140;AMREC;AMREC;COCAL DO SUL;ADEMIR;R$ 100.000,00;INFRAESTRUTURA ESCOLAR DO ENSINO FUNDAMENTAL;IMPOSITIVA 2024/2;SOLICITADO TROCA;;;;;;;
139;LITORAL NORTE;GRANFPOLIS;SÃO BONIFÁCIO;GRAZI VANROO;R$ 100.000,00;CUSTEIO ESPORTE;IMPOSITIVA 2024/2;PAGO;;;;;;;
138;AMUREL;AMUREL;SANGÃO;SEC THIAGO;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024/2;PAGO;;;;;;;
137;SERRA;AMURES;RIO RUFINO;ADEMAR;R$ 200.000,00;REFORMA DO PARQUE DE EXPOSIÇAO CAETANO COSTA;IMPOSITIVA 2024/2;PAGO;;;;;;;
136;PLANALTO NORTE;AMUNESC;RIO NEGRINHO;ANDI CASTRO;R$ 100.000,00;AQUISIÇAO DE EQUIPAMENTOS SAUDE;IMPOSITIVA 2024/2;PAGO;;;;;;;
135;ALTO VALE;AMAVI;PRESIDENTE GETÚLIO;LALAS;R$ 300.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024/2;PAGO;;;;;;;
134;AMESC;AMESC;PRAIA GRANDE;FANICA;R$ 100.000,00;INVESTIMENTO EM TURISMO;IMPOSITIVA 2024/2;PAGO;;;;;;;
133;AMUREL;AMUREL;PEDRAS GRANDES;JADNA;R$ 350.000,00;PAVIMENTAÇAO;IMPOSITIVA 2024/2;PAGO;;;;;;;
132;SERRA;AMURES;PAINEL;HILARIO;R$ 100.000,00;AQUISIÇÃO DE EQUIPAMENTOS SAUDE;IMPOSITIVA 2024/2;PRONTO;;;;;;;
131;AMESC;AMESC;MORRO GRANDE;KEIO;R$ 200.000,00;IMPLEMENTOS AGRÍCOLAS;IMPOSITIVA 2024/2;PAGO;;;;;;;
130;AMREC;AMREC;MORRO DA FUMAÇA;EDUARDO GUOLLO;R$ 450.000,00;CUSTEIO EM EDUCAÇÃO;IMPOSITIVA 2024/2;PAGO;;;;;;;
129;MEIO-OESTE;AMARP;LEBON RÉGIS;DEBORA;R$ 200.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
128;AMUREL;AMUREL;LAGUNA;TEA;R$ 290.439,24;CUSTEIO PARA ATENDIMENTO DE PESSOAS COM TEA POR MEIO DE EQUOTERAPIA;IMPOSITIVA 2024/2;PAGO;;;;;;;
127;SERRA;AMURES;LAGES;KATSUMI;R$ 100.000,00;CASTRAÇÃO DE ANIMAIS NA SERRA CATARINENSE;IMPOSITIVA 2024/2;EM ANÁLISE;;;SCC 5682/2025;;;;
126;ALTO VALE;AMAVI;ITUPORANGA;GEISON KURTZ;R$ 350.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
125;AMREC;AMREC;IÇARA;JOAO LUIZ NUNES;R$ 300.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024/2;PAGO;;;;;;;
124;LITORAL NORTE;AMVE;GASPAR;MARA;R$ 200.000,00;INVESTIMENTO EM INFRAESTRUTURA AQUISIÇÃO DE BOMBA P/ DIQUE (SERTÃO VERDE);IMPOSITIVA 2024/2;PAGO;;;;;;;
123;AMUREL;AMUREL;GAROPABA;TARGINO;R$ 200.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024/2;PAGO;;;;;;;
122;OESTE;AMAI;ENTRE RIOS;JACIR BINO;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024/2;PAGO;;;;;;;
121;OESTE;AMAI;ENTRE RIOS;RODRIGO;R$ 100.000,00;IMPLEMENTOS AGRÍCOLAS;IMPOSITIVA 2024/2;PAGO;;;;;;;
120;MEIO-OESTE;AMARP;PINHEIRO PRETO;ESCRAVO;R$ 100.000,00;INVESTIMENTOS EM INFRAESTRUTURA;IMPOSITIVA 2024/2;SOLICITADO TROCA;;;;;;;
119;AMUREL;AMUREL;CAPIVARI DE BAIXO;JAPA;R$ 300.000,00;INVESTIMENTOS EM INFRAESTRUTURA DE PAVIMENTAÇÕES;IMPOSITIVA 2024/2;PAGO;;;;;;;
118;AMUREL;AMUREL;CAPIVARI DE BAIXO;ZICO;R$ 250.000,00;Aquisição de veículo para secretaria de educação;IMPOSITIVA 2024/2;PAGO;;;;;;;
117;SERRA;AMURES;CAMPO BELO DO SUL;JORCI;R$ 200.000,00;CUSTEIO PARA ASSISTENCIA SOCIAL;IMPOSITIVA 2024/2;PAGO;;;;;;;
116;AMUREL;AMUREL;BRAÇO DO NORTE;DUDA;R$ 200.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
115;LITORAL NORTE;AMVE;BENEDITO NOVO;JEAN;R$ 200.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
114;LITORAL NORTE;GRANFPOLIS;ANTÔNIO CARLOS;VAGNER;R$ 350.000,00;PAVIMENTAÇÃO E COMPRA DE EQUIPAMENTOS PARA INFRAESTRUTURA;IMPOSITIVA 2024/2;PAGO;;;;;;;
113;MEIO-OESTE;AMMOC;ÁGUA DOCE;ALEMÃO;R$ 100.000,00;AQUISIÇÃO DE EQUIPAMENTOS AGRICOLAS;IMPOSITIVA 2024/2;PAGO;;;;;;;
112;ALTO VALE;AMAVI;WITMARSUM;PAULI;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024;PAGO;;;;;;;
111;AMREC;AMREC;URUSSANGA;BONETTINHO;R$ 100.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
110;SERRA;AMURES;URUPEMA;JHENY;R$ 100.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
109;SERRA;AMURES;URUBICI;MARIZA;R$ 200.000,00;PAVIMENTAÇAO DAS VIAS DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
108;AMUREL;AMUREL;TUBARÃO;MÉRI (STAN);R$ 117.911,51;CUSTEIO STAN;IMPOSITIVA 2024;PAGO;;;SCC 699/2025;;;;
107;AMUREL;AMUREL;TUBARÃO;MARIA NILTA;R$ 100.000,00;CUSTEIO COMBEMTU;IMPOSITIVA 2024;PAGO;;;SCC 701/2025;;;;
106;AMUREL;AMUREL;TUBARÃO;ZAGA REIS;R$ 1.000.000,00;PAVIMENTAÇAO DAS VIAS DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
105;ALTO VALE;AMAVI;TROMBUDO CENTRAL;BIA BUCHLING;R$ 241.977,90;INVESTIMENTO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
104;MEIO-OESTE;AMMOC;TREZE TÍLIAS;CUCO;R$ 100.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024;PAGO;;;;;;;
103;AMUREL;AMUREL;TREZE DE MAIO;PADRE NIVALDO;R$ 100.000,00;CUSTEIO FUNDAÇAO MEDICO SOCIAL RURAL SÃO SEBASTIAO;IMPOSITIVA 2024;PAGO;;;SCC 704/2025;;;;
102;AMESC;AMESC;TIMBÉ DO SUL;BELINHA;R$ 200.000,00;INSUMOS PARA PAVIMENTAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
101;AMREC;AMREC;SIDERÓPOLIS;ALEXANDRE CAETANO;R$ 100.000,00;REFORMA DA APAE;IMPOSITIVA 2024;PAGO;;;SCC 739/2025;;;;
100;AMUREL;AMUREL;SÃO MARTINHO;CASCÃO;R$ 100.000,00;AQUISIÇAO DE VEICULO DE TRABALHO (MINI CARREGADEIRA);IMPOSITIVA 2024;PAGO;;;;;;;
99;OESTE;AMAI;SÃO DOMINGOS;GUSTAVO VALGOI;R$ 100.000,10;CUSTEIO SAUDE;IMPOSITIVA 2024;PAGO;;;;;;;
98;ALTO VALE;AMAVI;PRESIDENTE GETÚLIO;LALAS;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024;PAGO;;;;;;;
97;AMESC;AMESC;PRAIA GRANDE;FANICA;R$ 100.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
96;SERRA;AMURC;PONTE ALTA DO NORTE;RUBIA;R$ 100.000,00;CUSTEIO SAUDE;IMPOSITIVA 2024;PAGO;;;;;;;
95;AMUREL;AMUREL;PESCARIA BRAVA;HENRIQUE CASTRO;R$ 1.000.000,00;PAVIMENTAÇAO DAS VIAS DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
94;AMUREL;AMUREL;PEDRAS GRANDES;LEXO;R$ 600.000,00;PAVIMENTAÇAO DAS VIAS DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
93;AMUREL;AMUREL;PAULO LOPES;FERNANDA;R$ 900.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024;PAGO;;;;;;;
92;AMESC;AMESC;PASSO DE TORRES;PAULINHO GAITEIRO;R$ 100.000,00;PAVIMENTAÇÃO DAS VIAS DO MUNICÍPIO;IMPOSITIVA 2024;PAGO;;;;;;;
91;SERRA;AMURES;PAINEL;HILARIO;R$ 100.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PRONTO;;;;;;;
90;AMREC;AMREC;ORLEANS;VÁ CRUZETTA;R$ 500.000,00;PAVIMENTAÇAO DAS VIAS DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
89;AMREC;AMREC;NOVA VENEZA;SEC KRIS;R$ 800.000,00;CUSTEIO SAÚDE;IMPOSITIVA 2024;PAGO;;;;;;;
88;AMESC;AMESC;MORRO GRANDE;KEIO;R$ 200.000,00;APOIO PARA EDUCAÇAO MUNICIPAL;IMPOSITIVA 2024;PAGO;;;;;;;
87;AMREC;AMREC;MORRO DA FUMAÇA;EDUARDO GUOLLO;R$ 500.000,00;OBRA NO MUNICIPIO PARA PRAÇA COBERTA;IMPOSITIVA 2024;PAGO;;;;;;;
86;AMESC;AMESC;MELEIRO;JONAS;R$ 100.000,00;AQUISIÇAO DE VEICULO PARA APAE;IMPOSITIVA 2024;PAGO;;;SCC 710/2025;;;;
85;MEIO-OESTE;AMARP;LEBON RÉGIS;DEBORA;R$ 100.000,00;INVESTIMENTO EM EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
84;AMREC;AMREC;LAURO MÜLLER;CELINHO;R$ 200.000,00;APOIO FINANCEIRO A SAUDE DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
83;AMUREL;AMUREL;LAGUNA;FERNANDINHO;R$ 600.000,00;PAVIMENTAÇÃO NAS VIAS MUNICIPAIS;IMPOSITIVA 2024;PAGO;;;;;;;
82;ALTO VALE;AMAVI;ITUPORANGA;SANDRA CLASEN;R$ 400.000,00;INVESTIMENTO EM INFRAESTRUTURA;IMPOSITIVA 2024;PRONTO;;;;;;;
81;AMUREL;AMUREL;IMARUÍ;ALENCAR;R$ 100.000,00;CUSTEIO HOSPITAL SANTA CASA SÃO JOAO BATISTA;IMPOSITIVA 2024;PAGO;;;SCC 707/2025;;;;
80;AMREC;AMREC;IÇARA;GELSON POSSAMAI;R$ 200.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
79;AMUREL;AMUREL;GRAVATAL;IGOR;R$ 350.000,00;AQUISIÇAO DE CAÇAMBA;IMPOSITIVA 2024;PAGO;;;;;;;
78;AMUREL;AMUREL;GRÃO-PARÁ;JANIR OENNING;R$ 500.000,00;SOLICITADO TROCA -> CONSTRUÇÃO DE CENTRO DOS IDOSOS NO AIURÊ (ERA PAVIMENTAÇÃO);IMPOSITIVA 2024;PAGO;;;;;;;
77;LITORAL NORTE;AMVE;GASPAR;MARA;R$ 100.000,00;CUSTEIO PARA SECRETARIA DA SAUDE;IMPOSITIVA 2024;PAGO;;;;;;;
76;AMUREL;AMUREL;GAROPABA;JUNIOR;R$ 500.000,00;CUSTEIO EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
75;AMREC;AMREC;FORQUILHINHA;NEGUINHO;R$ 200.000,00;PAVIMENTAÇÃO NAS VIAS MUNICIPAIS;IMPOSITIVA 2024;PAGO;;;;;;;
74;OESTE;AMOSC;CORDILHEIRA ALTA;ANE CRISTINA;R$ 100.000,00;INVESTIMENTO DA EDUCAÇAO;IMPOSITIVA 2024;PAGO;;;;;;;
73;AMREC;AMREC;COCAL DO SUL;GIOVANA GALATO;R$ 300.000,00;TROCA DE OBJETO -> INVESTIMENTOS NA SECRETARIA DE EDUCAÇÃO ERA -> PARQUE DE INCLUSAO MULTISSENSORIAL;IMPOSITIVA 2024;PAGO;;;;;;;
72;SERRA;AMURES;CERRO NEGRO;ANA CARLA;R$ 100.000,00;AQUISIÇAO DE VEÍCULO PARA SECRETARIA DE AGRICULTURA;IMPOSITIVA 2024;PAGO;;;;;;;
71;SERRA;AMURES;CAMPO BELO DO SUL;JORCI;R$ 100.000,00;IMPLEMENTOS AGRÍCOLAS;IMPOSITIVA 2024;PAGO;;;;;;;
70;MEIO-OESTE;AMMOC;ÁGUA DOCE;JORGE HASLINGER;R$ 100.000,00;AQUISIÇAO DE VEÍCULO (VAN) PARA SAUDE DO MUNICIPIO;IMPOSITIVA 2024;PAGO;;;;;;;
69;AMUREL;AMUREL;TUBARÃO;ZAMPARETTI;R$ 200.000,00;RUA NILO MANOEL LUIZ;TEV 2023 3mi;PAGO;;;SCC 18517/2023;;;;
68;AMUREL;AMUREL;PESCARIA BRAVA;HENRIQUE CASTRO;R$ 550.000,00;INFRAESTRUTURA PAVIMENTAÇÃO ASFÁLTICA DA AV. ELIETE DE SOUZA;TEV 2023 3mi;PAGO;;;SCC 17666/2023;;;;
67;AMUREL;AMUREL;PAULO LOPES;NADIR;R$ 350.000,00;SAÚDE;TEV 2023 3mi;PRONTO;;;SCC 16980/2023;;;;
66;AMUREL;AMUREL;LAGUNA;KEK;R$ 300.000,00;SAÚDE;TEV 2023 3mi;PAGO;;;SCC 17706/2023;;;;
65;AMREC;AMREC;IÇARA;RODRIGO;R$ 200.000,00;PAVIMENTAÇÃO RUA PRAIA GRANDE, BAIRRO NOSSA SENHORA DE FÁTIMA;TEV 2023 3mi;PAGO;;;SCC 17626/2023;;;;
64;MEIO-OESTE;AMMOC;HERVAL D'OESTE;MAURO MARTINI;R$ 100.000,00;CONSTRUÇÃO DA ESCADARIA NO BAIRRO JARDIM JOSÉ RUPP;TEV 2023 3mi;PAGO PARCIAL;;;SCC 18234/2023;;;;
63;AMUREL;AMUREL;GRAVATAL;CLEI;R$ 400.000,00;PAVIMENTAÇÃO DA RUA FRANCISCA DA ROSA FERREIRA E RUA SÃO SEBASTIÃO;TEV 2023 3mi;PAGO;;;SCC 18133/2023;;;;
62;AMUREL;AMUREL;GAROPABA;JUNIOR;R$ 900.000,00;SAÚDE;TEV 2023 3mi;PRONTO;;;SCC 16898/2023;;;;
